term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
application|-0.018595824517400893|-0.013478578368565202|0.00209450460475917|-0.017105072371575773|-0.016226330614571852|0.008554249759841596|0.0018025978425704578|-0.016092445856626055|-0.023334363892866666|-0.041003211190503916
apply|-0.0019238874538691476|0.015099502730283256|-0.0032669391975171987|-0.016967492248932268|0.0011685821322770795|-0.01774032487706616|0.007651509751901701|0.03486135120618844|0.008403738503378555|0.004093048767889405
appointing|-0.0021248521942614077|-0.007699797856265625|0.0017865417233957407|-0.012939133547536619|-0.023063786379576998|0.009233348498708405|0.019705908043696176|-0.0020317593899599833|-0.006429711064693913|0.005135538074239125
appointments|0.003403560505835691|0.05669240594352|0.02108442662698788|0.007597829771177278|0.006390016324267082|0.011144243839168677|-0.003289161020707794|-0.019283705686637606|-0.01141757542590625|0.010390264887789595
appreciate|0.003448509397772442|0.0009180141800701867|0.022383709712365422|-0.005744365063100014|0.001328053720190011|-0.009713968986504057|0.016579112729001682|-0.010372455762967752|-0.002446568632538744|0.0003293818597930093
appreciation|0.03117060985698865|-0.005790272699390478|-0.0027466992552604825|-0.010208678096789645|-0.007187797505286186|0.0003046292034854488|-0.004252555692436289|0.00010642817473794756|-0.011519170731262619|0.00042210088284127883
apprehension|-0.008992027036100698|-0.009580339724209297|0.016090157504655596|0.0038676229104550276|0.014192888920524204|0.013167476681480784|-0.030688551451121034|-0.02608142234243514|0.011895007684949752|-0.03433181991131107
apprehensive|-0.014611694778625063|0.00875315867235581|-0.01437139696515073|-0.00839415135376794|-0.022379741915244344|-0.004066828973620756|-0.002551417909172685|-0.0030544139774917713|0.005924105027801545|-0.009111709191772954
approach|-0.016315089129490253|0.006907626990525557|-0.014412674906853155|-0.011306577355080255|0.018827651324455914|6.648099869180193e-05|-0.03498940431155706|-0.02381488187709603|-0.005794841220123972|-0.009852575317967542
approaching|-0.019046988369143376|-0.0341659527067817|0.015260852241206992|0.004280156967658436|-0.015582301412539416|0.03275538053397523|0.03082055211077842|-0.00908349379990686|0.009469964607164066|0.03175884641678053
appropriate|0.017244905767062814|-0.004859680575825825|-0.009885382340076413|-0.005878229842068552|0.004523174570173456|0.017730646769185253|0.006285801923549422|0.007207762928013906|0.017094396018415163|0.015790819176344173
approval|-0.0024681811194789236|-0.016530000777227237|-0.004534660340844994|-0.003069139469045859|0.024506129047733628|0.016413127799440742|-0.017648015304237076|-0.012334243665944837|0.03904594968034177|-0.011691865732509637
approved|0.007540627433450639|-0.004871358615755316|-0.004421571588636694|0.015107319021923745|0.021355430090936912|-0.019047913939662486|0.03624912545135389|-0.005012456297424452|0.016820755528755314|-0.007704688497490326
arbitrary|-0.012940297948554884|0.004955456196954025|-0.0164796561133391|0.0033834800939084625|-0.0040542236489206|0.005319135919995665|0.00822116176978861|-0.004497210660633534|-0.0005654551241437849|-0.015536631506379298
arise|-0.002714131837982733|0.002141960952673558|-0.008010355335942137|-0.020459073119565012|-0.021237715486738303|0.011963548654090838|0.008312803015718058|0.013034261878809204|0.015214797935680325|-0.002865606641723184
arises|-0.0032549842072280085|-0.018376124430246315|-9.388944799658442e-05|-0.01926195906570884|0.010089529970914297|0.024587620121564947|-0.019420895903184784|-0.007731697964340124|0.013842092541512445|-0.01143414133159206
arms|0.02412516422143564|0.007264729268667395|-0.03759986922518209|-0.026450275481226096|0.03384363197702394|0.02957763712771781|-0.02550471256041179|0.011470692689050065|0.04900429700747085|0.008522027962355329
army|-0.0034223290594319607|0.00631815611485887|0.0002799619756064505|0.03463021388053615|-0.06553741629150234|-0.009303004815448495|0.015273546734653068|0.015066235651844336|0.03139143341443728|-0.002060944008278924
arrangement|-0.012557866493475699|-0.0016863598413645142|-0.003088763282734205|-0.01224701988752998|0.013920519020228811|0.0031817347405074577|-0.004100849135154485|0.013132237264531568|-0.005437753561154436|-0.01915453951371639
arrest|-0.012971529256166561|-0.0017933933067415307|0.00037497672880392233|0.008513396602693154|0.010290781626882246|-0.012243746205060158|0.0003638213955130902|0.007465981023764076|-0.011460468786090635|-0.017886953866134907
arrow|-0.003001641580541752|-0.0015165400031160838|-0.003640051488928727|0.0026622864105436887|0.008057312060233683|-0.0025218324411461555|-0.006636064349099465|0.025723786922470137|0.005999434572808775|-0.021530879547145713
